,utm_source,utm_medium,utm_campaign,utm_content,date,goal_add_to_cart,goal_move_to_cart,goal_order_in_cart,goal_pay_success,goal_order_confirmed,new_user,order_amount,order_sum
11584,ig,cpo,23845752687750291,2.384575274811029e+16,2020-11-15,0,0,0,0,0,0,0,0
11585,ig,cpo,23845752687750291,2.384575274811029e+16,2020-11-16,0,0,0,0,0,0,0,0
11586,ig,cpo,23845752687750291,2.384575274811029e+16,2020-11-17,0,0,0,0,0,0,0,0
11587,ig,cpo,23845752687750291,2.384575274811029e+16,2020-11-18,0,0,0,0,0,0,0,0
11588,ig,cpo,23845752687750291,2.384575274811029e+16,2020-12-01,0,0,0,0,0,1,0,0
11589,ig,cpo,23845752687750291,2.384575274811029e+16,2020-12-05,0,0,0,0,0,0,0,0
11590,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-13,0,0,0,0,0,8,0,0
11591,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-14,16,6,12,12,0,92,46,59023
11592,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-15,3,1,1,1,0,0,5,7095
11593,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-18,0,0,0,0,0,0,0,0
11594,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-19,0,0,0,0,0,0,0,0
11595,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-20,0,0,0,0,0,1,0,0
11596,ig,cpo,23845752845560291,2.384575284555029e+16,2020-10-28,0,0,0,0,0,0,0,0
11597,ig,cpo,23845752845560291,2.384575284557029e+16,2020-10-13,0,0,0,0,0,6,0,0
11598,ig,cpo,23845752845560291,2.384575284557029e+16,2020-10-14,1,1,1,1,0,15,3,4149
11599,ig,cpo,23845752845560291,2.384575284557029e+16,2020-10-15,0,0,1,0,0,0,0,0
11600,ig,cpo,23845752845560291,2.384575284559029e+16,2020-10-13,0,0,0,0,0,8,0,0
11601,ig,cpo,23845752845560291,2.384575284559029e+16,2020-10-14,0,0,0,0,0,2,0,0
11602,ig,cpo,23845752845560291,2.384575284560029e+16,2020-10-13,0,0,0,0,0,2,0,0
11603,ig,cpo,23845752845560291,2.384575284560029e+16,2020-10-14,0,0,0,0,0,0,0,0
11604,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-13,0,0,0,0,0,6,0,0
11605,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-14,9,3,5,16,2,113,62,79619
11606,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-15,7,2,4,11,3,100,46,60307
11607,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-16,7,2,8,14,2,126,51,64898
11608,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-17,6,3,6,3,0,35,12,14301
11609,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-18,0,0,2,0,0,0,0,0
11610,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-19,0,1,1,0,0,0,0,0
11611,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-20,0,0,0,0,0,0,0,0
11612,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-21,0,0,0,0,0,0,0,0
11613,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-22,0,0,0,0,0,3,0,0
11614,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-23,0,0,0,0,0,0,0,0
11615,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-24,0,0,0,0,0,0,0,0
11616,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-25,1,0,0,0,0,0,0,0
11617,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-27,0,0,0,0,0,0,0,0
11618,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-29,0,0,0,0,0,0,0,0
11619,ig,cpo,23845752858210291,2.384575285819029e+16,2020-10-31,0,0,0,0,0,0,0,0
11620,ig,cpo,23845752858210291,2.384575285819029e+16,2020-11-02,0,0,0,0,0,0,0,0
11621,ig,cpo,23845752858210291,2.384575285819029e+16,2020-11-12,0,0,0,0,0,0,0,0
11622,ig,cpo,23845752858210291,2.384575285819029e+16,2020-11-15,0,0,0,0,0,0,0,0
11623,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-13,0,0,0,0,0,8,0,0
11624,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-14,3,1,4,1,0,33,5,5605
11625,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-15,2,1,3,5,0,52,22,29625
11626,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-19,0,0,0,0,0,0,0,0
11627,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-20,0,0,0,0,0,0,0,0
11628,ig,cpo,23845752858210291,2.384575285820029e+16,2020-10-21,0,0,0,0,0,0,0,0
11629,ig,cpo,23845752858210291,2.384575285823029e+16,2020-10-13,0,0,0,0,0,4,0,0
11630,ig,cpo,23845752858210291,2.384575285823029e+16,2020-10-14,1,1,1,2,1,2,8,9960
11631,ig,cpo,23845752858210291,2.384575285823029e+16,2020-10-15,1,0,1,1,0,17,3,3864
11632,ig,cpo,23845752858210291,2.384575285824029e+16,2020-10-13,0,0,0,0,0,9,0,0
11633,ig,cpo,23845752858210291,2.384575285824029e+16,2020-10-14,0,0,0,0,0,0,0,0
11634,ig,cpo,23845752858210291,2.384575285824029e+16,2020-10-15,0,0,0,0,0,2,0,0
11635,ig,cpo,23845752867250291,2.384575286726029e+16,2020-10-13,0,0,0,0,0,2,0,0
11636,ig,cpo,23845752867250291,2.384575286726029e+16,2020-10-14,0,0,0,0,0,1,0,0
11637,ig,cpo,23845752867250291,2.384575286726029e+16,2020-10-15,0,0,0,0,0,4,0,0
11638,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-13,0,0,0,0,0,8,0,0
11639,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-14,15,7,11,27,8,183,99,123096
11640,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-15,6,4,6,9,2,55,30,37710
11641,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-16,0,0,0,1,1,0,3,4035
11642,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-17,1,0,1,1,1,1,4,4436
11643,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-18,0,0,0,0,0,0,0,0
11644,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-19,0,0,0,0,0,0,0,0
11645,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-20,0,0,1,0,0,0,0,0
11646,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-21,0,0,0,0,0,0,0,0
11647,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-22,0,0,0,0,0,1,0,0
11648,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-23,0,0,0,0,0,0,0,0
11649,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-24,0,0,0,0,0,0,0,0
11650,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-26,0,0,0,0,0,0,0,0
11651,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-27,0,0,0,0,0,0,0,0
11652,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-28,0,0,0,0,0,0,0,0
11653,ig,cpo,23845752867250291,2.384575286728029e+16,2020-10-30,0,0,0,0,0,0,0,0
11654,ig,cpo,23845752867250291,2.384575286728029e+16,2020-11-02,0,0,0,0,0,1,0,0
11655,ig,cpo,23845752867250291,2.384575286728029e+16,2020-11-22,1,0,0,0,0,0,0,0
11656,ig,cpo,23845752867250291,2.384575286728029e+16,2020-12-25,1,0,0,0,0,0,0,0
11657,ig,cpo,23845752867250291,2.384575286728029e+16,2020-12-30,0,0,0,0,0,0,0,0
11658,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-13,0,0,0,0,0,7,0,0
11659,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-14,3,1,3,2,1,48,8,8768
11660,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-15,4,1,5,1,0,94,3,4290
11661,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-16,0,0,0,0,0,1,0,0
11662,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-18,0,0,0,0,0,0,0,0
11663,ig,cpo,23845752867250291,2.384575286729029e+16,2020-10-28,0,0,0,0,0,1,0,0
11664,ig,cpo,23845752867250291,2.384575286729029e+16,2020-12-09,0,0,0,0,0,1,0,0
11665,ig,cpo,23845752867250291,2.384575286730029e+16,2020-10-13,0,0,0,0,0,6,0,0
11666,ig,cpo,23845752867250291,2.384575286730029e+16,2020-10-14,0,0,0,0,0,4,0,0
11667,ig,cpo,23845752867250291,2.384575286730029e+16,2020-10-15,5,1,2,2,1,11,6,6722
11668,ig,cpo,23845752867250291,2.384575286730029e+16,2020-10-21,0,0,0,0,0,1,0,0
11669,ig,cpo,23845759825940291,2.384575982591029e+16,2020-10-14,0,0,0,0,0,2,0,0
11670,ig,cpo,23845759825940291,2.384575982591029e+16,2020-10-15,0,0,0,1,0,1,4,4072
11671,ig,cpo,23845759825940291,2.384575982592029e+16,2020-10-14,0,0,0,0,0,6,0,0
11672,ig,cpo,23845759825940291,2.384575982592029e+16,2020-10-15,3,1,1,2,0,72,7,7341
11673,ig,cpo,23845759825940291,2.384575982592029e+16,2020-10-30,0,0,1,0,0,2,0,0
11674,ig,cpo,23845759825940291,2.384575982592029e+16,2020-11-09,0,0,1,0,0,2,0,0
11675,ig,cpo,23845759825940291,2.384575982592029e+16,2020-11-10,0,0,0,0,0,0,0,0
11676,ig,cpo,23845759825940291,2.384575982592029e+16,2020-11-11,0,0,0,0,0,1,0,0
11677,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-14,0,0,0,0,0,2,0,0
11678,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-15,3,1,3,9,2,67,34,42563
11679,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-16,3,2,4,12,0,85,39,51730
11680,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-17,0,0,0,0,0,0,0,0
11681,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-18,0,0,0,0,0,0,0,0
11682,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-19,0,0,0,0,0,0,0,0
11683,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-20,0,0,0,0,0,0,0,0
11684,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-23,0,0,0,0,0,0,0,0
11685,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-27,0,0,0,0,0,0,0,0
11686,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-30,0,0,0,0,0,1,0,0
11687,ig,cpo,23845759825940291,2.384575982595029e+16,2020-10-31,0,0,0,0,0,1,0,0
11688,ig,cpo,23845759825940291,2.384575982595029e+16,2020-11-28,0,0,0,0,0,0,0,0
11689,ig,cpo,23845759825940291,2.384575982595029e+16,2020-12-09,0,0,0,0,0,0,0,0
11690,ig,cpo,23845759897130291,2.384575989710029e+16,2020-10-14,0,0,0,0,0,6,0,0
11691,ig,cpo,23845759897130291,2.384575989710029e+16,2020-10-15,3,1,3,4,1,29,16,20647
11692,ig,cpo,23845759897130291,2.384575989710029e+16,2020-10-16,0,0,0,0,0,0,0,0
11693,ig,cpo,23845759897130291,2.384575989710029e+16,2020-10-19,0,0,0,0,0,0,0,0
11694,ig,cpo,23845759897130291,2.384575989710029e+16,2020-10-22,0,0,0,0,0,0,0,0
11695,ig,cpo,23845759897130291,2.384575989711029e+16,2020-10-14,0,0,0,0,0,11,0,0
11696,ig,cpo,23845759897130291,2.384575989711029e+16,2020-10-15,0,0,0,0,0,0,0,0
11697,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-14,0,0,0,0,0,6,0,0
11698,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-15,0,0,2,1,0,31,5,6765
11699,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-16,0,0,1,0,0,0,0,0
11700,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-17,0,0,1,0,0,0,0,0
11701,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-18,0,0,0,0,0,0,0,0
11702,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-19,0,0,0,0,0,0,0,0
11703,ig,cpo,23845759897130291,2.384575989712029e+16,2020-10-26,1,0,1,0,0,0,0,0
11704,ig,cpo,23845759908200291,2.384575990818029e+16,2020-10-14,0,0,0,0,0,6,0,0
11705,ig,cpo,23845759908200291,2.384575990818029e+16,2020-10-15,1,0,1,0,0,13,0,0
11706,ig,cpo,23845759908200291,2.384575990819029e+16,2020-10-14,0,0,0,0,0,11,0,0
11707,ig,cpo,23845759908200291,2.384575990819029e+16,2020-10-15,2,0,0,3,0,23,10,11259
11708,ig,cpo,23845759908200291,2.384575990822029e+16,2020-10-14,0,0,0,0,0,6,0,0
11709,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-15,0,0,0,0,0,6,0,0
11710,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-16,9,4,9,10,1,41,30,37355
11711,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-17,0,0,0,0,0,0,0,0
11712,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-18,0,0,0,0,0,1,0,0
11713,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-19,0,0,0,0,0,0,0,0
11714,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-20,0,0,0,0,0,1,0,0
11715,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-24,0,0,1,1,1,0,4,4880
11716,ig,cpo,23845769543240291,2.384576954322029e+16,2020-10-28,0,0,0,0,0,0,0,0
11717,ig,cpo,23845769543240291,2.384576954322029e+16,2020-11-15,0,0,0,0,0,2,0,0
11718,ig,cpo,23845793905320291,2.384579390531029e+16,2020-10-19,0,0,0,0,0,11,0,0
11719,ig,cpo,23845793905320291,2.384579393541029e+16,2020-10-19,0,0,0,0,0,6,0,0
11720,ig,cpo,23845793905320291,2.384579393541029e+16,2020-10-20,0,0,0,0,0,2,0,0
11721,ig,cpo,23845793905320291,2.384579396038029e+16,2020-10-19,0,0,0,0,0,2,0,0
11722,ig,cpo,23845793905320291,2.384579396038029e+16,2020-10-20,2,0,0,0,0,36,0,0
11723,ig,cpo,23845793905320291,2.384579396038029e+16,2020-10-21,0,0,0,0,0,0,0,0
11724,ig,cpo,23845793905320291,2.384579396038029e+16,2020-10-22,0,0,0,0,0,0,0,0
11725,ig,cpo,23845793905320291,2.384579412368029e+16,2020-10-19,0,0,0,0,0,2,0,0
11726,ig,cpo,23845793905320291,2.384579412368029e+16,2020-10-20,0,0,0,1,0,18,3,4110
11727,ig,cpo,23845793905320291,2.384579423882029e+16,2020-10-19,0,0,0,0,0,8,0,0
11728,ig,cpo,23845793905320291,2.384579423882029e+16,2020-10-20,0,0,1,0,0,14,0,0
11729,ig,cpo,23845794317350291,2.384579431737029e+16,2020-10-19,0,0,0,0,0,6,0,0
11730,ig,cpo,23845794317350291,2.384579431737029e+16,2020-10-20,1,0,1,1,1,53,2,2482
11731,ig,cpo,23845794317350291,2.384579431737029e+16,2020-10-21,0,0,0,0,0,2,0,0
11732,ig,cpo,23845794317350291,2.384579431738029e+16,2020-10-19,0,0,0,0,0,2,0,0
11733,ig,cpo,23845794317350291,2.384579431738029e+16,2020-10-20,2,2,2,3,0,50,9,11238
11734,ig,cpo,23845794317350291,2.384579431738029e+16,2020-10-22,0,0,0,0,0,0,0,0
11735,ig,cpo,23845794317350291,2.384579431738029e+16,2020-10-26,0,0,0,0,0,0,0,0
11736,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-19,0,0,0,0,0,8,0,0
11737,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-20,2,1,1,7,2,120,29,34072
11738,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-21,0,0,0,0,0,1,0,0
11739,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-25,0,0,0,0,0,0,0,0
11740,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-29,0,0,0,0,0,0,0,0
11741,ig,cpo,23845794317350291,2.384579431740029e+16,2020-10-31,0,0,0,0,0,0,0,0
11742,ig,cpo,23845794317350291,2.384579431740029e+16,2020-11-07,0,0,0,0,0,0,0,0
11743,ig,cpo,23845794317350291,2.384579431740029e+16,2020-11-11,0,0,0,0,0,0,0,0
11744,ig,cpo,23845794317350291,2.384579431740029e+16,2020-11-24,0,0,1,1,0,0,2,2050
11745,ig,cpo,23845794317350291,2.384579431740029e+16,2020-11-25,0,0,0,2,0,0,4,4395
11746,ig,cpo,23845794317350291,2.384579431740029e+16,2020-12-01,0,0,0,0,0,1,0,0
11747,ig,cpo,23845794317350291,2.384579431740029e+16,2020-12-04,0,0,0,0,0,0,0,0
11748,ig,cpo,23845794317350291,2.384579431741029e+16,2020-10-19,0,0,0,0,0,10,0,0
11749,ig,cpo,23845794317350291,2.384579431741029e+16,2020-10-20,2,0,1,3,0,19,15,19575
11750,ig,cpo,23845794317350291,2.384579431741029e+16,2020-10-21,0,0,0,0,0,0,0,0
11751,ig,cpo,23845794317350291,2.384579431741029e+16,2020-11-29,1,0,0,0,0,2,0,0
11752,ig,cpo,23845794317350291,2.384579431742029e+16,2020-10-19,0,0,0,0,0,11,0,0
11753,ig,cpo,23845794357320291,2.384579435731029e+16,2020-10-19,0,0,0,0,0,6,0,0
11754,ig,cpo,23845794357320291,2.384579435731029e+16,2020-10-20,0,1,1,2,0,14,7,8863
11755,ig,cpo,23845794357320291,2.384579435731029e+16,2020-10-22,0,0,0,0,0,0,0,0
11756,ig,cpo,23845794357320291,2.384579435731029e+16,2020-10-24,0,0,0,0,0,0,0,0
11757,ig,cpo,23845794357320291,2.384579435731029e+16,2020-10-26,0,0,0,0,1,0,0,0
11758,ig,cpo,23845794357320291,2.384579435734029e+16,2020-10-19,0,0,0,0,0,4,0,0
11759,ig,cpo,23845794357320291,2.384579435736029e+16,2020-10-19,0,0,0,0,0,2,0,0
11760,ig,cpo,23845794357320291,2.384579435736029e+16,2020-10-20,1,1,1,5,0,42,27,33470
11761,ig,cpo,23845794357320291,2.384579435736029e+16,2020-11-28,0,0,0,0,0,0,0,0
11762,ig,cpo,23845794357320291,2.384579435737029e+16,2020-10-19,0,0,0,0,0,6,0,0
11763,ig,cpo,23845794357320291,2.384579435737029e+16,2020-10-20,2,0,0,4,0,73,16,22510
11764,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-19,0,0,0,0,0,9,0,0
11765,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-20,2,1,1,8,0,153,33,42769
11766,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-21,0,0,0,0,0,0,0,0
11767,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-26,0,0,0,0,0,0,0,0
11768,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-27,0,0,0,0,0,1,0,0
11769,ig,cpo,23845794357320291,2.384579435738029e+16,2020-10-30,0,0,0,0,0,0,0,0
11770,ig,cpo,23845794357320291,2.384579435738029e+16,2020-11-02,0,0,0,0,0,2,0,0
11771,ig,cpo,23845794362190291,2.384579436217029e+16,2020-10-19,0,0,0,0,0,7,0,0
11772,ig,cpo,23845794362190291,2.384579436217029e+16,2020-10-20,0,0,0,0,0,68,0,0
11773,ig,cpo,23845794362190291,2.384579436218029e+16,2020-10-19,0,0,0,0,0,6,0,0
11774,ig,cpo,23845794362190291,2.384579436218029e+16,2020-10-20,0,0,0,1,1,68,3,3618
11775,ig,cpo,23845794362190291,2.384579436218029e+16,2020-10-24,0,0,0,0,0,1,0,0
11776,ig,cpo,23845794362190291,2.384579436220029e+16,2020-10-19,0,0,0,0,0,2,0,0
11777,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-19,0,0,0,0,0,6,0,0
11778,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-20,0,0,1,5,2,112,18,22700
11779,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-21,0,0,0,0,0,0,0,0
11780,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-22,1,0,0,0,0,0,0,0
11781,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-25,0,0,0,0,0,0,0,0
11782,ig,cpo,23845794362190291,2.384579436221029e+16,2020-10-27,0,0,0,0,0,0,0,0
11783,ig,cpo,23845794362190291,2.384579436222029e+16,2020-10-19,0,0,0,0,0,11,0,0
11784,ig,cpo,23845794362190291,2.384579436222029e+16,2020-10-20,1,0,2,3,1,17,10,11345
11785,ig,cpo,23845794381890291,2.384579438188029e+16,2020-10-19,0,0,0,0,0,7,0,0
11786,ig,cpo,23845794381890291,2.384579438188029e+16,2020-10-20,0,0,0,1,0,14,4,5352
11787,ig,cpo,23845794381890291,2.384579438190029e+16,2020-10-19,0,0,0,0,0,8,0,0
11788,ig,cpo,23845794381890291,2.384579438191029e+16,2020-10-19,0,0,0,0,0,8,0,0
11789,ig,cpo,23845794381890291,2.384579438191029e+16,2020-10-20,0,0,1,2,2,130,7,9692
11790,ig,cpo,23845794381890291,2.384579438191029e+16,2020-10-21,1,1,1,0,0,0,0,0
11791,ig,cpo,23845794381890291,2.384579438191029e+16,2020-11-09,0,0,0,0,0,1,0,0
11792,ig,cpo,23845794381890291,2.384579438192029e+16,2020-10-19,0,0,0,0,0,6,0,0
11793,ig,cpo,23845794381890291,2.384579438192029e+16,2020-10-20,0,0,0,1,0,40,7,9569
11794,ig,cpo,23845794381890291,2.384579438194029e+16,2020-10-19,0,0,0,0,0,10,0,0
11795,ig,cpo,23845794381890291,2.384579438194029e+16,2020-10-20,1,0,1,6,1,72,26,30390
11796,ig,cpo,23845794381890291,2.384579438194029e+16,2020-10-21,0,0,0,0,0,0,0,0
11797,ig,cpo,23845794403650291,2.384579440362029e+16,2020-10-19,0,0,0,0,0,9,0,0
11798,ig,cpo,23845794403650291,2.384579440362029e+16,2020-10-20,0,0,0,0,0,1,0,0
11799,ig,cpo,23845794403650291,2.384579440363029e+16,2020-10-19,0,0,0,0,0,2,0,0
11800,ig,cpo,23845794403650291,2.384579440363029e+16,2020-10-20,2,1,2,2,0,39,7,7526
11801,ig,cpo,23845794403650291,2.384579440363029e+16,2020-10-21,0,0,0,0,0,2,0,0
11802,ig,cpo,23845794403650291,2.384579440363029e+16,2020-10-22,0,0,0,0,0,2,0,0
11803,ig,cpo,23845794403650291,2.384579440363029e+16,2020-10-29,0,0,0,0,0,3,0,0
11804,ig,cpo,23845794403650291,2.384579440363029e+16,2020-12-01,0,0,0,0,0,1,0,0
11805,ig,cpo,23845794403650291,2.384579440366029e+16,2020-10-19,0,0,0,0,0,8,0,0
11806,ig,cpo,23845794403650291,2.384579440366029e+16,2020-10-20,0,0,1,7,2,170,32,39184
11807,ig,cpo,23845794403650291,2.384579440366029e+16,2020-10-21,0,0,0,1,0,2,3,3735
11808,ig,cpo,23845794403650291,2.384579440366029e+16,2020-11-04,0,0,0,0,0,0,0,0
11809,ig,cpo,23845794403650291,2.384579440366029e+16,2020-11-14,0,0,0,0,0,0,0,0
11810,ig,cpo,23845794403650291,2.384579440367029e+16,2020-10-19,0,0,0,0,0,6,0,0
11811,ig,cpo,23845794403650291,2.384579440367029e+16,2020-10-20,0,0,0,2,1,40,4,5373
11812,ig,cpo,23845794403650291,2.384579440367029e+16,2020-10-21,0,0,0,0,0,0,0,0
11813,ig,cpo,23845794403650291,2.384579440367029e+16,2020-10-31,0,0,1,0,0,0,0,0
11814,ig,cpo,23845794403650291,2.384579440368029e+16,2020-10-19,0,0,0,0,0,8,0,0
11815,ig,cpo,23845794403650291,2.384579440368029e+16,2020-10-20,0,0,0,0,0,18,0,0
11816,ig,cpo,23845800729700291,2.384580072971029e+16,2020-10-20,0,0,0,0,0,10,0,0
11817,ig,cpo,23845800729700291,2.384580072971029e+16,2020-10-21,11,4,7,6,0,85,23,30862
11818,ig,cpo,23845800729700291,2.384580072971029e+16,2020-11-14,0,0,0,0,0,1,0,0
11819,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-20,0,0,0,0,0,2,0,0
11820,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-21,7,4,9,7,0,270,22,29340
11821,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-22,0,0,0,0,0,0,0,0
11822,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-23,0,0,0,0,0,0,0,0
11823,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-25,0,0,0,0,0,0,0,0
11824,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-27,0,0,0,0,0,0,0,0
11825,ig,cpo,23845800729700291,2.384580072976029e+16,2020-10-28,0,0,0,0,0,0,0,0
11826,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-02,0,0,0,0,0,0,0,0
11827,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-04,0,0,0,0,0,0,0,0
11828,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-10,0,0,0,0,0,0,0,0
11829,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-12,0,0,0,0,0,0,0,0
11830,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-13,0,0,0,0,0,0,0,0
11831,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-15,0,0,0,0,0,0,0,0
11832,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-18,0,0,0,0,0,0,0,0
11833,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-24,0,0,0,0,0,0,0,0
11834,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-27,0,0,0,0,0,0,0,0
11835,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-28,0,0,0,0,0,0,0,0
11836,ig,cpo,23845800729700291,2.384580072976029e+16,2020-11-29,0,0,0,0,0,0,0,0
11837,ig,cpo,23845800729700291,2.384580072976029e+16,2020-12-01,0,0,0,0,0,0,0,0
11838,ig,cpo,23845800729700291,2.384580072976029e+16,2020-12-02,0,0,0,0,0,0,0,0
11839,ig,cpo,23845800759830291,2.384580075984029e+16,2020-10-20,0,0,0,0,0,9,0,0
11840,ig,cpo,23845800759830291,2.384580075984029e+16,2020-10-21,2,2,4,6,0,113,17,19172
11841,ig,cpo,23845800759830291,2.384580075984029e+16,2020-11-01,0,0,0,0,0,1,0,0
11842,ig,cpo,23845800759830291,2.384580075986029e+16,2020-10-20,0,0,0,0,0,6,0,0
11843,ig,cpo,23845800759830291,2.384580075986029e+16,2020-10-21,0,0,0,2,0,99,6,7815
11844,ig,cpo,23845800790070291,2.384580079005029e+16,2020-10-20,0,0,0,0,0,2,0,0
11845,ig,cpo,23845800790070291,2.384580079005029e+16,2020-10-21,2,1,1,3,0,102,10,11587
11846,ig,cpo,23845800790070291,2.384580079005029e+16,2020-10-23,0,0,0,0,0,0,0,0
11847,ig,cpo,23845800790070291,2.384580079006029e+16,2020-10-20,0,0,0,0,0,2,0,0
11848,ig,cpo,23845800790070291,2.384580079006029e+16,2020-10-21,4,2,2,5,1,123,19,24541
11849,ig,cpo,23845800790070291,2.384580079006029e+16,2020-10-22,0,0,0,0,0,0,0,0
11850,ig,cpo,23845800802460291,2.384580080247029e+16,2020-10-20,0,0,0,0,0,6,0,0
11851,ig,cpo,23845800802460291,2.384580080247029e+16,2020-10-21,2,1,1,1,0,27,5,5245
11852,ig,cpo,23845800802460291,2.384580080247029e+16,2020-12-09,0,0,0,0,0,0,0,0
11853,ig,cpo,23845800802460291,2.384580080249029e+16,2020-10-20,0,0,0,0,0,9,0,0
11854,ig,cpo,23845800802460291,2.384580080249029e+16,2020-10-21,4,2,3,1,0,132,6,8484
